70.1,18.9,1.0,3.1390926588,1.0
70.00000031249853,18.900249999218744,1.0,3.1390926588,1.0
69.90000062499706,18.9004999984375,1.0,3.1390926588,1.0
69.8000009374956,18.900749997656252,1.0,3.1390926588,1.0
69.70000124999413,18.90099999687501,1.0,3.1390926588,1.0
69.60000156249266,18.90124999609376,1.0,3.1390926588,1.0
69.5000018749912,18.901499995312516,1.0,3.1390926588,1.0
69.40000218748975,18.90174999453127,1.0,3.1390926588,1.0
69.30000249998828,18.90199999375002,1.0,3.1390926588,1.0
69.20000281248682,18.90224999296878,1.0,3.1390926588,1.0
69.10000312498535,18.90249999218753,1.0,3.1390926588,1.0
69.00000343748388,18.90274999140628,1.0,3.1390926588,1.0
68.90000374998242,18.902999990625034,1.0,3.1390926588,1.0
68.80000406248095,18.90324998984379,1.0,3.1390926588,1.0
68.70000437497949,18.903499989062542,1.0,3.1390926588,1.0
68.60000468747802,18.903749988281298,1.0,3.1390926588,1.0
68.50000499997655,18.90399998750005,1.0,3.1390926588,1.0
68.40000531247509,18.904249986718817,1.0,3.1390926588,1.0
68.30000562497362,18.90449998593756,1.0,3.1390926588,1.0
68.20000593747216,18.904749985156318,1.0,3.1390926588,1.0
68.1000062499707,18.904999984375063,1.0,3.1390926588,1.0
68.00000656246924,18.905249983593833,1.0,3.1390926588,1.0
67.90000687496777,18.90549998281257,1.0,3.1390926588,1.0
67.8000071874663,18.905749982031335,1.0,3.1390926588,1.0
67.70000749996484,18.905999981250076,1.0,3.1390926588,1.0
67.60000781246337,18.906249980468836,1.0,3.1390926588,1.0
67.50000812496191,18.90649997968758,0.999999999999,3.1390926588,0.999999999999
67.40000843746044,18.906749978906355,1.0,3.1390926588,1.0
67.30000874995898,18.90699997812509,1.0,3.1390926588,1.0
67.20000906245751,18.907249977343856,1.0,3.1390926588,1.0
67.10000937495604,18.907499976562598,1.0,3.1390926588,1.0
67.00000968745458,18.907749975781357,1.0,3.1390926588,1.0
66.90000999995311,18.907999975000102,1.0,3.1390926588,1.0
66.80001031245165,18.90824997421886,1.0,3.1390926588,1.0
66.70001062495018,18.908499973437618,1.0,3.1390926588,1.0
66.60001093744873,18.908749972656373,1.0,3.1390926588,1.0
66.50001124994726,18.908999971875133,1.0,3.1390926588,1.0
66.40001156244577,18.90924997109389,1.0,3.1390926588,1.0
66.3000118749443,18.909499970312645,1.0,3.1390926588,1.0
66.20001218744284,18.909749969531397,1.0,3.1390926588,1.0
